invoice_id,branch,city,customer_type,gender_customer,product_line,unit_cost,quantity,5pct_markup,revenue,date,time,payment_method,cogs,gm_pct,gross_income,rating
528-14-9470,A,Yangon,Membro,Masculino,Saúde e beleza,91.3,1,4565,95865,2/14/2019,14:42,Cartão de débito,91.3,4.761904762,4565,9.2
427-45-9297,B,Mandalay,Membro,Feminino,Casa e estilo de vida,40.73,7,14.2555,299.3655,03/12/19,11:01,Cartão de débito,285.11,4.761904762,14.2555,5.4
807-34-3742,A,Yangon,Normal,Masculino,Acessórios de moda,52.38,1,2619,54999,3/26/2019,19:44,Dinheiro,52.38,4.761904762,2619,5.8
288-62-1085,A,Yangon,Membro,Masculino,Acessórios de moda,38.54,5,9635,202335,01/09/19,13:34,Cartão de débito,192.7,4.761904762,9635,5.6
670-71-7306,B,Mandalay,Normal,Masculino,Esportes e viagem,44.63,6,13389,281169,01/02/19,20:08,Cartão de crédito,267.78,4.761904762,13389,5.1
660-29-7083,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,55.87,10,27935,586635,1/15/2019,15:01,Dinheiro,558.7,4.761904762,27935,5.8
271-77-8740,C,Naypyitaw,Membro,Feminino,Esportes e viagem,29.22,6,8766,184086,01/01/19,11:40,Cartão de débito,175.32,4.761904762,8766,5
497-36-0989,A,Yangon,Normal,Masculino,Acessórios de moda,51.94,3,7791,163611,2/15/2019,15:21,Dinheiro,155.82,4.761904762,7791,7.9
291-59-1384,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,60.3,1,3015,63315,2/28/2019,17:38,Dinheiro,60.3,4.761904762,3015,6
860-73-6466,A,Yangon,Membro,Feminino,Esportes e viagem,39.47,2,3947,82887,03/02/19,16:16,Cartão de crédito,78.94,4.761904762,3947,5
549-23-9016,C,Naypyitaw,Membro,Feminino,Comida e bebidas,14.87,2,1487,31227,2/13/2019,18:15,Cartão de crédito,29.74,4.761904762,1487,8.9
896-34-0956,A,Yangon,Normal,Masculino,Acessórios de moda,21.32,1,1066,22386,1/26/2019,12:43,Dinheiro,21.32,4.761904762,1066,5.9
804-38-3935,A,Yangon,Membro,Masculino,Acessórios eletrônicos,93.78,3,14067,295407,1/30/2019,11:32,Cartão de crédito,281.34,4.761904762,14067,5.9
585-90-0249,A,Yangon,Membro,Masculino,Acessórios eletrônicos,73.26,1,3663,76923,1/27/2019,18:08,Cartão de débito,73.26,4.761904762,3663,9.7
862-29-5914,C,Naypyitaw,Normal,Feminino,Esportes e viagem,22.38,1,1119,23499,1/30/2019,17:08,Cartão de crédito,22.38,4.761904762,1119,8.6
845-94-6841,C,Naypyitaw,Membro,Feminino,Comida e bebidas,72.88,9,32796,688716,01/08/19,19:38,Dinheiro,655.92,4.761904762,32796,4
125-45-2293,A,Yangon,Normal,Feminino,Acessórios de moda,99.1,6,29.73,624.33,1/19/2019,13:11,Dinheiro,594.6,4.761904762,29.73,4.2
843-73-4724,A,Yangon,Normal,Masculino,Acessórios de moda,74.1,1,3705,77805,1/25/2019,11:05,Dinheiro,74.1,4.761904762,3705,9.2
409-33-9708,A,Yangon,Normal,Feminino,Acessórios de moda,98.48,2,9848,206808,2/19/2019,10:12,Cartão de débito,196.96,4.761904762,9848,9.2
658-66-3967,C,Naypyitaw,Normal,Masculino,Saúde e beleza,53.19,7,18.6165,390.9465,1/14/2019,15:42,Cartão de débito,372.33,4.761904762,18.6165,5
866-70-2814,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,52.79,10,26395,554295,2/25/2019,11:58,Cartão de débito,527.9,4.761904762,26395,10
160-22-2687,A,Yangon,Membro,Feminino,Saúde e beleza,95.95,5,23.9875,503.7375,1/23/2019,14:21,Cartão de débito,479.75,4.761904762,23.9875,8.8
895-03-6665,B,Mandalay,Normal,Feminino,Acessórios de moda,36.51,9,16.4295,345.0195,2/16/2019,10:52,Dinheiro,328.59,4.761904762,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Masculino,Comida e bebidas,21.12,8,8448,177408,01/01/19,19:31,Dinheiro,168.96,4.761904762,8448,6.3
748-45-2862,A,Yangon,Membro,Feminino,Casa e estilo de vida,28.31,4,5662,118902,03/07/19,18:35,Dinheiro,113.24,4.761904762,5662,8.2
234-36-2483,B,Mandalay,Normal,Masculino,Saúde e beleza,57.59,6,17277,362817,2/15/2019,13:51,Dinheiro,345.54,4.761904762,17277,5.1
316-66-3011,A,Yangon,Membro,Feminino,Comida e bebidas,47.63,9,21.4335,450.1035,1/23/2019,12:35,Dinheiro,428.67,4.761904762,21.4335,5
848-95-6252,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,86.27,1,4.3135,90.5835,2/20/2019,13:24,Cartão de débito,86.27,4.761904762,4.3135,7
840-76-5966,A,Yangon,Membro,Masculino,Esportes e viagem,12.76,2,1276,26796,01/08/19,18:06,Cartão de débito,25.52,4.761904762,1276,7.8
152-03-4217,B,Mandalay,Normal,Feminino,Casa e estilo de vida,11.28,9,5076,106596,3/17/2019,11:55,Cartão de crédito,101.52,4.761904762,5076,4.3
533-66-5566,B,Mandalay,Normal,Feminino,Casa e estilo de vida,51.07,7,17.8745,375.3645,01/12/19,11:42,Dinheiro,357.49,4.761904762,17.8745,7
124-31-1458,A,Yangon,Membro,Feminino,Acessórios eletrônicos,79.59,3,11.9385,250.7085,01/08/19,14:30,Dinheiro,238.77,4.761904762,11.9385,6.6
176-78-1170,C,Naypyitaw,Membro,Masculino,Saúde e beleza,33.81,3,5.0715,106.5015,1/26/2019,15:11,Cartão de débito,101.43,4.761904762,5.0715,7.3
361-59-0574,B,Mandalay,Membro,Masculino,Esportes e viagem,90.53,8,36212,760452,3/15/2019,14:48,Cartão de crédito,724.24,4.761904762,36212,6.5
101-81-4070,C,Naypyitaw,Membro,Feminino,Saúde e beleza,62.82,2,6282,131922,1/17/2019,12:36,Cartão de débito,125.64,4.761904762,6282,4.9
631-34-1880,C,Naypyitaw,Membro,Masculino,Comida e bebidas,24.31,3,3.6465,76.5765,01/08/19,19:09,Cartão de crédito,72.93,4.761904762,3.6465,4.3
852-82-2749,A,Yangon,Normal,Masculino,Esportes e viagem,64.59,4,12918,271278,01/06/19,13:35,Cartão de débito,258.36,4.761904762,12918,9.3
873-14-6353,A,Yangon,Membro,Masculino,Comida e bebidas,24.82,7,8687,182427,2/16/2019,10:33,Cartão de crédito,173.74,4.761904762,8687,7.1
584-66-4073,C,Naypyitaw,Normal,Masculino,Acessórios de moda,56.5,1,2825,59325,3/13/2019,15:45,Cartão de débito,56.5,4.761904762,2825,9.6
544-55-9589,B,Mandalay,Membro,Feminino,Acessórios eletrônicos,21.43,10,10715,225015,1/28/2019,11:51,Dinheiro,214.3,4.761904762,10715,6.2
166-19-2553,A,Yangon,Membro,Masculino,Esportes e viagem,89.06,6,26718,561078,1/18/2019,17:26,Dinheiro,534.36,4.761904762,26718,9.9
737-88-5876,A,Yangon,Membro,Masculino,Casa e estilo de vida,23.29,4,4658,97818,3/19/2019,11:52,Cartão de crédito,93.16,4.761904762,4658,5.9
154-87-7367,C,Naypyitaw,Normal,Masculino,Casa e estilo de vida,65.26,8,26104,548184,3/15/2019,14:04,Cartão de débito,522.08,4.761904762,26104,6.3
885-56-0389,C,Naypyitaw,Membro,Masculino,Acessórios de moda,52.35,1,2.6175,54.9675,02/12/19,17:49,Dinheiro,52.35,4.761904762,2.6175,4
608-05-3804,B,Mandalay,Membro,Masculino,Acessórios eletrônicos,39.75,1,1.9875,41.7375,2/25/2019,20:19,Dinheiro,39.75,4.761904762,1.9875,6.1
448-61-3783,A,Yangon,Normal,Feminino,Acessórios eletrônicos,90.02,8,36008,756168,3/21/2019,16:08,Cartão de crédito,720.16,4.761904762,36008,4.5
761-49-0439,B,Mandalay,Membro,Feminino,Acessórios eletrônicos,12.1,8,4.84,101.64,1/19/2019,10:17,Cartão de débito,96.8,4.761904762,4.84,8.6
490-95-0021,B,Mandalay,Membro,Feminino,Comida e bebidas,33.21,10,16605,348705,01/08/19,14:25,Cartão de débito,332.1,4.761904762,16605,6
115-38-7388,C,Naypyitaw,Membro,Feminino,Acessórios de moda,10.18,8,4072,85512,3/30/2019,12:51,Cartão de crédito,81.44,4.761904762,4072,9.5
311-13-6971,B,Mandalay,Membro,Masculino,Esportes e viagem,31.99,10,15995,335895,2/20/2019,15:18,Cartão de crédito,319.9,4.761904762,15995,9.9
291-55-6563,A,Yangon,Membro,Feminino,Casa e estilo de vida,34.42,6,10326,216846,3/30/2019,12:45,Cartão de débito,206.52,4.761904762,10326,7.5
548-48-3156,A,Yangon,Membro,Feminino,Comida e bebidas,83.34,2,8334,175014,3/19/2019,13:37,Dinheiro,166.68,4.761904762,8334,7.6
460-93-5834,A,Yangon,Normal,Masculino,Esportes e viagem,45.58,7,15953,335013,1/13/2019,10:03,Dinheiro,319.06,4.761904762,15953,5
325-89-4209,A,Yangon,Membro,Masculino,Comida e bebidas,87.9,1,4395,92295,02/05/19,19:42,Cartão de débito,87.9,4.761904762,4395,6.7
884-80-6021,A,Yangon,Membro,Feminino,Acessórios eletrônicos,73.47,10,36735,771435,3/23/2019,13:14,Cartão de débito,734.7,4.761904762,36735,9.5
137-74-8729,C,Naypyitaw,Normal,Feminino,Acessórios de moda,12.19,8,4876,102396,3/13/2019,12:47,Cartão de débito,97.52,4.761904762,4876,6.8
880-46-5796,A,Yangon,Membro,Masculino,Esportes e viagem,76.92,10,38.46,807.66,3/17/2019,19:53,Cartão de débito,769.2,4.761904762,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Feminino,Saúde e beleza,83.66,5,20915,439215,2/21/2019,10:26,Dinheiro,418.3,4.761904762,20915,7.2
114-35-5271,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,57.91,8,23164,486444,02/07/19,15:06,Dinheiro,463.28,4.761904762,23164,8.1
607-76-6216,C,Naypyitaw,Membro,Feminino,Acessórios de moda,92.49,5,23.1225,485.5725,03/02/19,16:35,Cartão de crédito,462.45,4.761904762,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,28.38,5,7095,148995,03/06/19,20:57,Dinheiro,141.9,4.761904762,7095,9.4
811-35-1094,B,Mandalay,Membro,Masculino,Acessórios eletrônicos,50.45,6,15135,317835,02/06/19,15:16,Cartão de crédito,302.7,4.761904762,15135,8.9
699-88-1972,B,Mandalay,Normal,Masculino,Saúde e beleza,99.16,8,39664,832944,1/28/2019,17:47,Cartão de crédito,793.28,4.761904762,39664,4.2
781-84-8059,C,Naypyitaw,Normal,Masculino,Acessórios de moda,60.74,7,21259,446439,1/18/2019,16:23,Cartão de débito,425.18,4.761904762,21259,5
409-49-6995,C,Naypyitaw,Membro,Feminino,Comida e bebidas,47.27,6,14181,297801,02/05/19,10:17,Dinheiro,283.62,4.761904762,14181,8.8
725-54-0677,C,Naypyitaw,Membro,Masculino,Saúde e beleza,85.6,7,29.96,629.16,03/02/19,13:50,Dinheiro,599.2,4.761904762,29.96,5.3
146-09-5432,A,Yangon,Membro,Masculino,Comida e bebidas,35.04,9,15768,331128,02/09/19,19:17,Cartão de débito,315.36,4.761904762,15768,4.6
377-79-7592,C,Naypyitaw,Membro,Feminino,Acessórios eletrônicos,44.84,9,20178,423738,1/14/2019,14:00,Cartão de crédito,403.56,4.761904762,20178,7.5
509-10-0516,B,Mandalay,Normal,Masculino,Casa e estilo de vida,45.97,4,9194,193074,02/09/19,12:02,Cartão de débito,183.88,4.761904762,9194,5.1
595-94-9924,A,Yangon,Membro,Feminino,Saúde e beleza,27.73,5,6.9325,145.5825,3/26/2019,20:21,Cartão de crédito,138.65,4.761904762,6.9325,4.2
865-41-9075,A,Yangon,Normal,Masculino,Comida e bebidas,11.53,7,4.0355,84.7455,1/28/2019,17:35,Dinheiro,80.71,4.761904762,4.0355,8.1
545-07-8534,C,Naypyitaw,Normal,Feminino,Saúde e beleza,58.32,2,5832,122472,2/14/2019,12:42,Cartão de débito,116.64,4.761904762,5832,6
118-62-1812,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,78.38,4,15676,329196,3/24/2019,17:56,Dinheiro,313.52,4.761904762,15676,7.9
450-42-3339,C,Naypyitaw,Normal,Masculino,Saúde e beleza,84.61,10,42305,888405,02/09/19,18:58,Cartão de crédito,846.1,4.761904762,42305,8.8
851-98-3555,B,Mandalay,Normal,Feminino,Saúde e beleza,82.88,5,20.72,435.12,3/24/2019,14:08,Cartão de crédito,414.4,4.761904762,20.72,6.6
186-71-5196,A,Yangon,Membro,Feminino,Comida e bebidas,79.54,2,7954,167034,3/27/2019,16:30,Cartão de débito,159.08,4.761904762,7954,6.2
624-01-8356,B,Mandalay,Normal,Feminino,Casa e estilo de vida,49.01,10,24505,514605,1/27/2019,10:44,Cartão de crédito,490.1,4.761904762,24505,4.2
313-66-9943,B,Mandalay,Membro,Feminino,Comida e bebidas,29.15,3,4.3725,91.8225,3/27/2019,20:29,Cartão de crédito,87.45,4.761904762,4.3725,7.3
151-27-8496,C,Naypyitaw,Normal,Feminino,Acessórios eletrônicos,56.13,4,11226,235746,1/19/2019,11:43,Cartão de débito,224.52,4.761904762,11226,8.6
453-33-6436,A,Yangon,Normal,Feminino,Casa e estilo de vida,93.12,8,37248,782208,02/07/19,10:09,Dinheiro,744.96,4.761904762,37248,6.8
522-57-8364,A,Yangon,Membro,Masculino,Acessórios de moda,51.34,8,20536,431256,1/31/2019,10:00,Cartão de débito,410.72,4.761904762,20536,7.6
459-45-2396,A,Yangon,Membro,Feminino,Comida e bebidas,99.6,3,14.94,313.74,2/25/2019,18:45,Dinheiro,298.8,4.761904762,14.94,5.8
717-96-4189,C,Naypyitaw,Normal,Feminino,Acessórios eletrônicos,35.49,6,10647,223587,02/02/19,12:40,Dinheiro,212.94,4.761904762,10647,4.1
722-13-2115,C,Naypyitaw,Membro,Masculino,Esportes e viagem,42.85,1,2.1425,44.9925,3/14/2019,15:36,Cartão de crédito,42.85,4.761904762,2.1425,9.3
749-81-8133,A,Yangon,Normal,Feminino,Acessórios de moda,94.67,4,18934,397614,03/11/19,12:04,Dinheiro,378.68,4.761904762,18934,6.8
777-67-2495,B,Mandalay,Normal,Masculino,Casa e estilo de vida,68.97,3,10.3455,217.2555,2/22/2019,11:26,Cartão de débito,206.91,4.761904762,10.3455,8.7
636-98-3364,B,Mandalay,Membro,Feminino,Acessórios eletrônicos,26.26,3,3939,82719,03/02/19,12:36,Cartão de débito,78.78,4.761904762,3939,6.3
246-55-6923,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,35.79,9,16.1055,338.2155,03/10/19,15:06,Cartão de crédito,322.11,4.761904762,16.1055,5.1
181-82-6255,B,Mandalay,Normal,Feminino,Casa e estilo de vida,16.37,6,4911,103131,02/08/19,10:58,Dinheiro,98.22,4.761904762,4911,7
838-02-1821,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,12.73,2,1273,26733,2/22/2019,12:10,Cartão de crédito,25.46,4.761904762,1273,5.2
887-42-0517,C,Naypyitaw,Normal,Feminino,Esportes e viagem,83.14,7,29099,611079,01/10/19,10:31,Cartão de crédito,581.98,4.761904762,29099,6.6
457-12-0244,C,Naypyitaw,Membro,Feminino,Esportes e viagem,35.22,6,10566,221886,3/14/2019,13:49,Cartão de débito,211.32,4.761904762,10566,6.5
226-34-0034,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,13.78,4,2756,57876,01/10/19,11:10,Cartão de débito,55.12,4.761904762,2756,9
321-49-7382,B,Mandalay,Membro,Masculino,Esportes e viagem,88.31,1,4.4155,92.7255,2/15/2019,17:38,Cartão de crédito,88.31,4.761904762,4.4155,5.2
397-25-8725,A,Yangon,Membro,Feminino,Saúde e beleza,39.62,9,17829,374409,1/13/2019,17:54,Cartão de crédito,356.58,4.761904762,17829,6.8
431-66-2305,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,88.25,9,39.7125,833.9625,2/15/2019,20:51,Cartão de crédito,794.25,4.761904762,39.7125,7.6
825-94-5922,B,Mandalay,Normal,Masculino,Esportes e viagem,25.31,2,2531,53151,03/02/19,19:26,Cartão de débito,50.62,4.761904762,2531,7.2
641-62-7288,B,Mandalay,Normal,Masculino,Casa e estilo de vida,99.92,6,29976,629496,3/24/2019,13:33,Cartão de débito,599.52,4.761904762,29976,7.1
756-93-1854,C,Naypyitaw,Membro,Feminino,Acessórios de moda,83.35,2,8335,175035,02/02/19,14:05,Cartão de crédito,166.7,4.761904762,8335,9.5
243-55-8457,A,Yangon,Normal,Feminino,Comida e bebidas,74.44,10,37.22,781.62,2/27/2019,11:40,Cartão de débito,744.4,4.761904762,37.22,5.1
458-10-8612,C,Naypyitaw,Normal,Masculino,Saúde e beleza,64.08,7,22428,470988,1/20/2019,12:27,Cartão de débito,448.56,4.761904762,22428,7.6
501-61-1753,B,Mandalay,Normal,Feminino,Casa e estilo de vida,63.15,6,18945,397845,01/03/19,20:24,Cartão de débito,378.9,4.761904762,18945,9.8
235-06-8510,C,Naypyitaw,Membro,Masculino,Casa e estilo de vida,85.72,3,12858,270018,1/24/2019,20:59,Cartão de débito,257.16,4.761904762,12858,5.1
433-08-7822,C,Naypyitaw,Normal,Feminino,Saúde e beleza,78.89,7,27.6115,579.8415,01/05/19,19:48,Cartão de débito,552.23,4.761904762,27.6115,7.5
361-85-2571,A,Yangon,Normal,Feminino,Esportes e viagem,89.48,5,22.37,469.77,3/30/2019,10:18,Dinheiro,447.4,4.761904762,22.37,7.4
131-70-8179,A,Yangon,Membro,Feminino,Saúde e beleza,92.09,3,13.8135,290.0835,2/17/2019,16:27,Dinheiro,276.27,4.761904762,13.8135,4.2
500-02-2261,C,Naypyitaw,Normal,Feminino,Comida e bebidas,57.29,6,17187,360927,3/21/2019,17:04,Cartão de débito,343.74,4.761904762,17187,5.9
720-72-2436,A,Yangon,Normal,Masculino,Comida e bebidas,66.52,4,13304,279384,03/02/19,18:14,Cartão de débito,266.08,4.761904762,13304,6.9
702-83-5291,C,Naypyitaw,Membro,Masculino,Acessórios de moda,99.82,9,44919,943299,3/27/2019,10:43,Dinheiro,898.38,4.761904762,44919,6.6
809-69-9497,A,Yangon,Normal,Feminino,Casa e estilo de vida,45.68,10,22.84,479.64,1/19/2019,19:30,Cartão de débito,456.8,4.761904762,22.84,5.7
449-16-6770,A,Yangon,Normal,Masculino,Saúde e beleza,50.79,5,12.6975,266.6475,2/19/2019,14:53,Cartão de crédito,253.95,4.761904762,12.6975,5.3
333-23-2632,A,Yangon,Membro,Masculino,Saúde e beleza,10.08,7,3528,74088,3/28/2019,20:14,Dinheiro,70.56,4.761904762,3528,4.2
489-82-1237,A,Yangon,Normal,Feminino,Acessórios eletrônicos,93.88,7,32858,690018,01/05/19,11:51,Cartão de crédito,657.16,4.761904762,32858,7.3
859-97-6048,C,Naypyitaw,Membro,Masculino,Acessórios eletrônicos,84.25,2,8425,176925,3/26/2019,14:13,Cartão de crédito,168.5,4.761904762,8425,5.3
676-10-2200,B,Mandalay,Membro,Masculino,Acessórios de moda,53.78,1,2689,56469,02/03/19,20:13,Cartão de débito,53.78,4.761904762,2689,4.7
373-88-1424,C,Naypyitaw,Membro,Masculino,Casa e estilo de vida,35.81,5,8.9525,188.0025,02/06/19,18:44,Cartão de débito,179.05,4.761904762,8.9525,7.9
365-16-4334,B,Mandalay,Normal,Feminino,Comida e bebidas,26.43,8,10572,222012,2/24/2019,14:26,Cartão de débito,211.44,4.761904762,10572,8.9
503-21-4385,B,Mandalay,Membro,Masculino,Saúde e beleza,39.91,3,5.9865,125.7165,2/21/2019,12:40,Cartão de débito,119.73,4.761904762,5.9865,9.3
305-89-2768,B,Mandalay,Membro,Feminino,Casa e estilo de vida,21.9,3,3285,68985,01/09/19,18:43,Cartão de débito,65.7,4.761904762,3285,4.7
574-80-1489,B,Mandalay,Membro,Feminino,Comida e bebidas,62.85,4,12.57,263.97,2/25/2019,13:22,Cartão de débito,251.4,4.761904762,12.57,8.7
784-08-0310,C,Naypyitaw,Membro,Feminino,Comida e bebidas,21.04,4,4208,88368,1/13/2019,13:58,Dinheiro,84.16,4.761904762,4208,7.6
200-40-6154,B,Mandalay,Membro,Masculino,Casa e estilo de vida,65.91,6,19773,415233,02/09/19,11:45,Dinheiro,395.46,4.761904762,19773,5.7
846-10-0341,A,Yangon,Normal,Feminino,Acessórios de moda,42.57,7,14.8995,312.8895,01/06/19,11:51,Dinheiro,297.99,4.761904762,14.8995,6.8
577-34-7579,C,Naypyitaw,Membro,Masculino,Comida e bebidas,50.49,9,22.7205,477.1305,01/10/19,17:16,Dinheiro,454.41,4.761904762,22.7205,5.4
430-02-3888,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,46.02,6,13806,289926,02/07/19,15:55,Dinheiro,276.12,4.761904762,13806,7.1
867-47-1948,C,Naypyitaw,Normal,Feminino,Casa e estilo de vida,15.8,10,7.9,165.9,01/09/19,12:07,Dinheiro,158,4.761904762,7.9,7.8
384-59-6655,A,Yangon,Membro,Feminino,Comida e bebidas,98.66,9,44397,932337,2/19/2019,15:07,Dinheiro,887.94,4.761904762,44397,8.4
256-58-3609,C,Naypyitaw,Membro,Masculino,Acessórios de moda,91.98,1,4599,96579,3/18/2019,15:29,Dinheiro,91.98,4.761904762,4599,9.8
324-92-3863,A,Yangon,Membro,Masculino,Acessórios eletrônicos,20.89,2,2089,43869,02/05/19,18:45,Dinheiro,41.78,4.761904762,2089,9.8
593-08-5916,A,Yangon,Normal,Feminino,Acessórios de moda,15.5,1,775,16275,3/19/2019,15:23,Cartão de crédito,15.5,4.761904762,775,7.4
364-34-2972,C,Naypyitaw,Membro,Masculino,Acessórios eletrônicos,96.82,3,14523,304983,3/30/2019,20:37,Dinheiro,290.46,4.761904762,14523,6.7
794-42-3736,B,Mandalay,Normal,Masculino,Comida e bebidas,33.33,2,3333,69993,1/26/2019,14:41,Cartão de crédito,66.66,4.761904762,3333,6.4
172-42-8274,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,38.27,2,3827,80367,03/02/19,18:18,Cartão de crédito,76.54,4.761904762,3827,5.8
558-60-5016,A,Yangon,Normal,Feminino,Casa e estilo de vida,33.3,9,14985,314685,03/04/19,15:27,Cartão de débito,299.7,4.761904762,14985,7.2
195-06-0432,A,Yangon,Membro,Masculino,Casa e estilo de vida,81.01,3,12.1515,255.1815,1/13/2019,12:55,Cartão de crédito,243.03,4.761904762,12.1515,9.3
605-03-2706,A,Yangon,Normal,Feminino,Saúde e beleza,15.8,3,2.37,49.77,3/25/2019,18:02,Dinheiro,47.4,4.761904762,2.37,9.5
214-30-2776,B,Mandalay,Membro,Feminino,Acessórios eletrônicos,34.49,5,8.6225,181.0725,03/11/19,19:44,Cartão de crédito,172.45,4.761904762,8.6225,9
746-04-1077,B,Mandalay,Membro,Feminino,Comida e bebidas,84.63,10,42315,888615,01/01/19,11:36,Cartão de crédito,846.3,4.761904762,42315,9
448-34-8700,B,Mandalay,Membro,Masculino,Casa e estilo de vida,36.91,7,12.9185,271.2885,02/10/19,13:51,Cartão de débito,258.37,4.761904762,12.9185,6.7
452-04-8808,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,87.08,7,30478,640038,1/26/2019,15:17,Dinheiro,609.56,4.761904762,30478,5.5
531-56-4728,A,Yangon,Normal,Masculino,Casa e estilo de vida,80.08,3,12012,252252,02/11/19,15:29,Dinheiro,240.24,4.761904762,12012,5.4
744-82-9138,C,Naypyitaw,Normal,Masculino,Acessórios de moda,86.13,2,8613,180873,02/07/19,17:59,Dinheiro,172.26,4.761904762,8613,8.2
883-69-1285,B,Mandalay,Membro,Masculino,Acessórios de moda,49.92,2,4992,104832,03/06/19,11:55,Cartão de crédito,99.84,4.761904762,4992,7
221-25-5073,A,Yangon,Normal,Feminino,Comida e bebidas,74.66,4,14932,313572,03/04/19,10:39,Dinheiro,298.64,4.761904762,14932,8.5
518-71-6847,B,Mandalay,Membro,Masculino,Comida e bebidas,26.6,6,7.98,167.58,2/26/2019,15:10,Cartão de débito,159.6,4.761904762,7.98,4.9
156-20-0370,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,25.45,1,1.2725,26.7225,03/10/19,18:10,Cartão de crédito,25.45,4.761904762,1.2725,5.1
151-33-7434,B,Mandalay,Normal,Feminino,Comida e bebidas,67.77,1,3.3885,71.1585,02/04/19,20:43,Cartão de crédito,67.77,4.761904762,3.3885,6.5
728-47-9078,C,Naypyitaw,Membro,Masculino,Comida e bebidas,59.59,4,11918,250278,1/19/2019,12:46,Dinheiro,238.36,4.761904762,11918,9.8
809-46-1866,A,Yangon,Normal,Masculino,Saúde e beleza,58.15,4,11.63,244.23,1/23/2019,17:44,Dinheiro,232.6,4.761904762,11.63,8.4
139-32-4183,A,Yangon,Membro,Feminino,Esportes e viagem,97.48,9,43866,921186,3/14/2019,14:19,Cartão de débito,877.32,4.761904762,43866,7.4
148-41-7930,C,Naypyitaw,Normal,Masculino,Saúde e beleza,99.96,7,34986,734706,1/23/2019,10:33,Dinheiro,699.72,4.761904762,34986,6.1
189-40-5216,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,96.37,7,33.7295,708.3195,01/09/19,11:40,Dinheiro,674.59,4.761904762,33.7295,6
374-38-5555,B,Mandalay,Normal,Feminino,Acessórios de moda,63.71,5,15.9275,334.4775,02/07/19,19:30,Cartão de débito,318.55,4.761904762,15.9275,8.5
764-44-8999,B,Mandalay,Normal,Feminino,Saúde e beleza,14.76,2,1476,30996,2/18/2019,14:42,Cartão de débito,29.52,4.761904762,1476,4.3
552-44-5977,B,Mandalay,Membro,Masculino,Saúde e beleza,62,8,24.8,520.8,01/03/19,19:08,Cartão de crédito,496,4.761904762,24.8,6.2
267-62-7380,C,Naypyitaw,Membro,Masculino,Acessórios eletrônicos,82.34,10,41.17,864.57,3/29/2019,19:12,Cartão de débito,823.4,4.761904762,41.17,4.3
430-53-4718,B,Mandalay,Membro,Masculino,Saúde e beleza,75.37,8,30148,633108,1/28/2019,15:46,Cartão de crédito,602.96,4.761904762,30148,8.4
886-18-2897,A,Yangon,Normal,Feminino,Comida e bebidas,56.56,5,14.14,296.94,3/22/2019,19:06,Cartão de crédito,282.8,4.761904762,14.14,4.5
602-16-6955,B,Mandalay,Normal,Feminino,Esportes e viagem,76.6,10,38.3,804.3,1/24/2019,18:10,Cartão de débito,766,4.761904762,38.3,6
745-74-0715,A,Yangon,Normal,Masculino,Acessórios eletrônicos,58.03,2,5803,121863,03/10/19,20:46,Cartão de débito,116.06,4.761904762,5803,8.8
690-01-6631,B,Mandalay,Normal,Masculino,Acessórios de moda,17.49,10,8745,183645,2/22/2019,18:35,Cartão de débito,174.9,4.761904762,8745,6.6
652-49-6720,C,Naypyitaw,Membro,Feminino,Acessórios eletrônicos,60.95,1,3.0475,63.9975,2/18/2019,11:40,Cartão de débito,60.95,4.761904762,3.0475,5.9
233-67-5758,C,Naypyitaw,Normal,Masculino,Saúde e beleza,40.35,1,2.0175,42.3675,1/29/2019,13:46,Cartão de débito,40.35,4.761904762,2.0175,6.2
303-96-2227,B,Mandalay,Normal,Feminino,Casa e estilo de vida,97.38,10,48.69,1022.49,03/02/19,17:16,Cartão de débito,973.8,4.761904762,48.69,4.4
727-02-1313,A,Yangon,Membro,Masculino,Comida e bebidas,31.84,1,1592,33432,02/09/19,13:22,Dinheiro,31.84,4.761904762,1592,7.7
347-56-2442,A,Yangon,Normal,Masculino,Casa e estilo de vida,65.82,1,3291,69111,2/22/2019,15:33,Dinheiro,65.82,4.761904762,3291,4.1
849-09-3807,A,Yangon,Membro,Feminino,Acessórios de moda,88.34,7,30919,649299,2/18/2019,13:28,Dinheiro,618.38,4.761904762,30919,6.6
